Table S4 Co-expression module assignments,,,,,,,,,,,,,,
gene_name,module,color,kME_pink,kME_blue,kME_grey,kME_yellow,kME_turquoise,kME_brown,kME_red,kME_black,kME_greenyellow,kME_green,kME_purple,kME_magenta
THBS1,brown,brown,-0.051453344,-0.075478429,-0.066832294,-0.044004426,-0.199276986,0.253570148,0.064049542,0.056752928,0.132185313,-0.006052905,-0.004123066,-0.071952577
GNG2,turquoise,turquoise,-0.02658991,-0.007596033,0.147845306,-0.067270596,0.210096073,-0.117812629,-0.105231278,0.034201498,-0.032186573,0.149087063,0.031821879,0.024880308
RUNX3,blue,blue,0.027657589,0.109784293,-0.023854715,0.051161615,-0.030672041,0.030078899,0.019582901,0.006429362,-0.00063631,-0.033411776,-0.020123667,-0.0392624
P3H2,black,black,0.050833258,-0.043221615,-0.119603143,0.035256524,-0.034283018,-0.06790652,-0.096775803,0.449612782,-0.036258191,0.056829557,-0.067983737,-0.018347907
GPRC5D-AS1,blue,blue,-0.00826256,0.337248247,-0.175152527,0.330986953,-0.210548512,0.206041752,0.041216707,0.007600256,0.076428701,-0.119357362,-0.151303127,-0.186331236
EPHA7,red,red,-0.02714467,0.100387805,0.047068224,-0.060515191,0.004858817,0.013184528,0.214033052,-0.027810304,0.012263405,-0.102433157,0.045239024,0.036369987
CDH18,purple,purple,-0.021025898,-0.000650511,0.132805115,-0.065823768,0.133480405,-0.057330705,0.069451448,-0.042178884,-0.062450579,0.051003493,0.194243448,0.082478513
TNNC1,green,green,0.000716607,-0.00855298,0.061485064,-0.02237381,0.037732705,-0.00700168,-0.005993504,0.005707173,-0.017774324,0.133333698,0.041499522,0.029918221
NRP2,yellow,yellow,0.076052091,-0.014361533,-0.105913229,0.269508534,-0.057836745,0.003664634,-0.058115333,0.059106339,-0.038625189,0.018218082,-0.042652422,-0.027718551
AL357507.1,blue,blue,-0.034998944,0.11383807,0.065891561,-0.059561945,0.016795665,0.071440131,0.084044389,-0.056293044,0.088749453,-0.100359134,-0.008311659,-0.057579436
PID1,turquoise,turquoise,-0.102962731,0.167046328,0.24310357,-0.199047512,0.3793908,-0.194670565,-0.028270412,-0.097628074,0.018743435,-0.077588311,-0.004121687,0.041341444
CDH13,pink,pink,0.680501971,-0.069676353,-0.26142487,0.089151404,-0.114804371,-0.109467822,-0.113155827,0.075581578,-0.090641042,-0.058615504,-0.10017646,-0.022258657
C9,blue,blue,-0.037649418,0.526888383,0.094662513,-0.046194752,0.053136262,0.018545494,0.128042732,-0.029704796,0.031622133,-0.049020551,0.016437465,-0.079760317
CLIC5,yellow,yellow,0.053641976,-0.018074441,-0.27383652,0.681939385,-0.1321071,-0.01286793,-0.103294571,0.05927474,-0.054166348,-0.076384844,-0.159046832,-0.0629261
ITGB8,yellow,yellow,0.072008659,-0.025836449,-0.313045529,0.789478249,-0.140995951,-0.018786111,-0.152546915,0.115446754,-0.071711041,-0.030407674,-0.193073396,-0.085199806
PAPSS2,brown,brown,-0.028905071,-0.061828362,-0.153280939,0.19413611,-0.225962114,0.285980838,-0.046671928,-0.002408447,0.199093604,-0.023904982,-0.154736213,-0.126556491
PTPN22,yellow,yellow,0.022751692,0.005142163,-0.098400993,0.285232911,-0.04903131,-0.005286832,-0.062052037,0.037168407,-0.026492329,-0.01134831,-0.074245891,-0.034864669
PCDH9,red,red,-0.112319488,0.119650892,0.135721957,-0.153353997,0.076552093,0.095924355,0.238006594,-0.118731264,-0.129868231,-0.07954146,0.172619811,0.010919325
PTCHD1-AS,turquoise,turquoise,-0.030641961,0.016916309,0.083303257,-0.043616791,0.118344747,-0.043846143,0.047879063,-0.026402794,-0.092945981,0.015463676,0.120055614,0.057860862
SLC7A11,brown,brown,-0.006809111,-0.031065643,-0.033954635,-0.002221023,-0.059873914,0.108199395,-0.021701974,0.063911819,-0.024992139,0.095526315,0.029997074,-0.049789141
ANO2,pink,pink,0.80972693,-0.048309947,-0.165140859,-0.01193429,-0.079790478,-0.07961137,-0.063132483,0.022405213,-0.076114718,-0.040107851,-0.047583605,0.003680165
CACNA1C,blue,blue,0.040841728,0.067226121,0.027229042,-0.063306236,-0.005872456,0.040336183,0.09503142,0.042861139,-0.058259855,0.017785983,0.023295425,-0.008000243
CARMIL1,brown,brown,-0.025473565,-0.012333855,0.008864148,-0.002526429,0.018475513,0.044753507,-0.116808799,0.119350849,0.129339556,0.118991895,-0.086712602,-0.089738191
CSMD1,black,black,0.047326975,-0.009645288,-0.005125408,-0.007137325,0.055405373,-0.07054564,-0.05132881,0.424881179,-0.018205375,0.073035216,-0.034368469,0.011745674
LINC00639,blue,blue,0.002477059,0.202989644,0.019747654,0.028955418,0.01065138,-0.011688608,0.007654798,0.006579776,0.02716561,0.002247877,-0.026975069,-0.044830072
AC099560.1,brown,brown,-0.032324621,0.061150212,0.009914743,-0.034717129,-0.056160224,0.119647388,0.093561797,-0.031065944,-0.046093512,-0.01936075,0.100628176,-0.042707146
ZNF385B,yellow,yellow,0.068507796,-0.014387752,-0.339949582,0.835875335,-0.175236598,3.49E-05,-0.15493357,0.086483478,-0.043105198,-0.081689061,-0.237012463,-0.101318241
CCL2,brown,brown,0.023708368,-0.134725468,-0.023631352,-0.125120675,-0.237202633,0.2213177,0.289028984,-0.066971906,-0.133688892,-0.038737475,0.221441438,0.049310279
CXCR4,pink,pink,0.141376317,-0.01404228,-0.042178659,0.018435815,-0.023752419,-0.022575973,-0.020687143,0.046441297,-0.018840272,-0.002960809,-0.015612114,0.00215914
MB,green,green,-0.005599605,0.004834823,0.068994058,-0.018324273,0.032783302,-0.006272892,-0.013855866,-0.003171533,-0.010447059,0.109345494,0.042427819,0.024787415
GPC6,yellow,yellow,0.004173209,0.046728909,-0.191605302,0.433584295,-0.164594453,0.111259046,-0.018595891,-0.004571728,0.057773252,-0.172861035,-0.211721788,-0.143651882
AC099489.1,blue,blue,-0.027463909,0.225033804,-0.073944938,0.036493099,-0.161006463,0.220075758,0.202466967,-0.027177091,-0.054422458,-0.109965536,0.020755421,-0.137813567
CCNH,red,red,-0.026412762,0.045667031,0.035824528,-0.076559848,0.007974689,0.094438668,0.219786757,-0.097958677,-0.07112691,-0.129511873,0.123736015,0.012557088
PTPRJ,black,black,0.069675821,-0.049416107,-0.061745796,0.005054574,-0.009519441,-0.050094898,-0.092234181,0.410555142,-0.014650709,0.118076131,-0.033836929,-0.009776744
TMTC2,red,red,-0.047485307,0.028127817,0.058065672,-0.04389742,0.004347371,0.102964253,0.236739885,-0.068472437,-0.053042828,-0.026331309,0.185420911,0.052660685
PPP1R27,green,green,-0.004841801,-0.00216668,0.01725485,-0.007760959,-0.002304822,0.004180081,-0.011043182,0.006001609,-0.001140369,0.076193079,0.023426717,0.011291022
VWF,pink,pink,0.842569454,-0.059025767,-0.18068131,-0.015988103,-0.090000358,-0.08564885,-0.070083541,0.025955156,-0.080988418,-0.041457511,-0.049187482,0.004783182
DLK1,purple,purple,-0.005165347,-0.035926013,0.090725463,-0.056846637,0.0384149,-0.033133542,0.069702771,-0.027566483,-0.078461772,0.078355127,0.206340188,0.088618581
MYL1,green,green,-0.001292466,0.007755292,0.057081538,-0.021303902,0.019332511,-0.000316452,0.020938248,0.002196448,-0.022814485,0.091819693,0.04349493,0.020676629
MCTP2,yellow,yellow,0.0139527,0.005020044,-0.121431965,0.338723308,-0.060956498,0.01619614,-0.041871122,0.029860725,-0.068059682,-0.013078008,-0.056124759,-0.047164288
TEX26,blue,blue,-0.020605435,0.390557614,0.030719396,0.046908276,-0.00552906,0.052441921,0.025463429,-0.006106838,0.087660808,-0.004969598,-0.024638494,-0.090585746
FPR3,pink,pink,0.17871964,-0.008353847,-0.043018562,-0.001679905,-0.01354117,-0.025068757,-0.022718826,0.010339537,-0.022163775,-0.008681987,-0.018025679,-0.004114683
MYOM1,blue,blue,-0.020885458,0.141463393,0.10652051,-0.039643267,0.105044468,-0.070504829,0.041806408,-0.022491328,0.027218993,-0.009967711,0.01342336,0.028593724
FBN1,greenyellow,greenyellow,-0.163958976,0.039549351,0.109477124,-0.097104045,-0.021248472,0.19365866,-0.000198951,-0.11648139,0.555949022,-0.023752954,-0.057284704,-0.163565291
RYR2,yellow,yellow,0.063380666,-0.027593044,-0.233798265,0.539861689,-0.107862798,-0.010221345,-0.127311729,0.256968283,-0.079810603,0.034013367,-0.141531789,-0.07031679
FGF13,purple,purple,-0.036866812,-0.030758337,0.074580216,-0.079304865,0.050587696,0.026427946,0.103558479,0.004175273,-0.169062993,0.043422653,0.266987551,0.03327589
TNNI1,green,green,-0.004323389,0.008401485,0.04986713,-0.012670711,0.031467321,0.003609412,0.004888242,0.003781491,-0.013998819,0.086353035,0.034242641,0.01486753
CLSTN2,brown,brown,-0.080331218,0.026650793,0.07398949,-0.11619043,-0.024101906,0.155048915,0.213719393,-0.073742767,-0.069468588,-0.04706601,0.187617481,0.025221164
IL1RL1,brown,brown,-0.016511161,-0.064273351,-0.016542855,-0.017882266,-0.07915607,0.115736217,-0.008904413,-0.017451934,-0.03953649,0.054647813,0.078443682,-0.043278031
FN1,yellow,yellow,0.002518193,-0.029979766,-0.16499879,0.558060083,-0.096707464,0.032499743,-0.171943724,0.234510533,0.129330455,0.254346383,-0.136351487,-0.108291993
TGFB2,blue,blue,-0.048687392,0.175231114,0.028787728,0.085327751,0.010560956,0.018944186,0.121061844,-0.025612141,-0.01154219,-0.049565112,0.067512677,0.015877982
BTBD11,yellow,yellow,-0.017758715,0.006680744,-0.056053268,0.13192304,-0.055976504,0.072568125,0.01373059,0.028042786,-0.03502931,-0.02280892,-0.005978059,-0.044465213
ELOVL7,yellow,yellow,0.046160689,-0.038870954,-0.221113062,0.519835869,-0.139751532,0.071330875,-0.099609531,0.057453104,-0.06447779,0.02625185,-0.100271038,-0.102699611
BCL2A1,pink,pink,0.145053659,-0.017957721,-0.026971045,0.044937538,-0.017986324,-0.009471333,-0.036725393,0.008303698,-0.024115526,0.038768735,-0.001320399,-0.003876659
CCDC85A,blue,blue,-0.020167798,0.084262875,0.041619114,-0.024690706,-0.009609842,0.060691302,0.087255331,-0.026699933,0.039588037,-0.088665692,-0.021144746,-0.026351066
ITGA1,pink,pink,0.417181692,-0.019798753,-0.113866012,0.225351419,-0.016244869,-0.064519112,-0.090668084,0.044486275,-0.076987088,0.040983415,-0.053747954,-0.033692123
LGR5,blue,blue,0.001219578,0.146013595,0.029657752,0.009539586,0.02199887,-0.036153513,-0.022263145,0.01380951,0.017878632,0.01720574,-0.043975782,-0.038298773
PELI1,purple,purple,0.067914881,-0.10597949,0.019533097,-0.062111094,-0.031935446,0.049538253,0.079094052,-0.020923291,-0.095808561,0.046055305,0.210102747,0.161952969
GBE1,brown,brown,-0.044896835,-0.035281495,-0.018931538,-0.018113135,-0.141921507,0.215289938,0.171360616,-0.074347937,-0.00374485,-0.122002901,0.127038168,0.052030931
INPP4B,yellow,yellow,0.008052461,-0.024718451,-0.048118206,0.227461007,0.001186547,-0.018388071,-0.055396594,0.029284181,-0.050279183,0.007162351,-0.033461484,-0.010646788
CMYA5,turquoise,turquoise,-0.050514911,0.068435839,0.146140962,-0.044502533,0.19688761,-0.097886094,-0.044456148,0.058990368,0.023693307,0.079495346,0.031915744,0.018599855
HSPA1A,magenta,magenta,0.012380639,-0.282038917,0.221833909,-0.181118175,0.160732817,-0.223677231,0.051145293,0.024890521,-0.169415312,0.288404381,0.334939385,0.713354891
LAMC2,blue,blue,-0.035795297,0.27812051,0.056280909,-0.05457887,0.012115337,0.071904801,0.080726518,-0.04918605,0.038490142,-0.100103252,-0.007935497,-0.119590847
EGF,yellow,yellow,0.037358637,-0.019109286,-0.137655257,0.342652082,-0.074642236,0.016882108,-0.051552015,0.03068856,-0.02656901,-0.040042178,-0.0759616,-0.048335276
SNTG2,yellow,yellow,0.049219655,-0.008612047,-0.049041516,0.14276055,-0.022042381,-0.001369338,-0.023097935,0.012420782,-0.010579676,-0.011008356,-0.028347196,-0.021586812
ANO5,yellow,yellow,0.023364618,-0.011552823,-0.132694076,0.386624265,-0.052332276,-0.010675611,-0.056485494,0.032301619,-0.040011285,-0.013068213,-0.072433439,-0.024689324
GALNT13,greenyellow,greenyellow,-0.016548382,-0.031332715,-0.043711232,0.00918468,-0.077408285,0.047829586,-0.090118682,0.034442337,0.213694549,0.01865543,-0.141173319,-0.051108402
CXCL2,brown,brown,-0.034957629,-0.131566667,-0.20016994,0.028541026,-0.498272074,0.609343634,0.372707266,-0.117443162,0.007431393,-0.220092921,0.080384172,-0.139089918
FCGR2A,pink,pink,0.182203542,-0.018235919,-0.037005145,-0.004200889,-0.01191061,-0.030510782,-0.027362855,0.020333941,-0.024009149,-0.005304028,-0.016509295,0.001954447
BIRC3,brown,brown,-0.008120961,-0.033358243,-0.051198765,0.083410305,-0.117872868,0.150497968,0.10155257,-0.025593995,-0.025124289,-0.08816781,0.010760399,-0.04670846
MFAP5,greenyellow,greenyellow,-0.114848434,0.076954043,0.213492657,-0.173621246,-0.002904712,0.090591536,-0.098345032,-0.127614559,0.664540977,0.106192358,-0.123980591,-0.105438342
HLA-DQA1,pink,pink,0.266851018,-0.026401173,-0.068417149,-0.005643106,-0.026215994,-0.052052897,-0.050347512,0.027446139,-0.040446718,0.003328586,-0.036246792,-0.00624124
CCL14,green,green,-0.006713709,-0.019188771,0.047770672,-0.018050193,0.024621962,-0.013608925,-0.021538818,-0.00125183,-0.018315268,0.063769369,0.050250297,0.020847035
EFNA5,brown,brown,-0.028329588,0.141928256,-0.087977356,0.22100022,-0.083982293,0.099706973,-0.029143133,-0.01569642,0.246207565,-0.138578332,-0.267238956,-0.155631183
ARSJ,brown,brown,-0.058013168,-0.04505134,-0.053857002,0.051817832,-0.16676275,0.275334081,0.119982426,-0.028077149,-0.066498033,0.033978276,0.144760065,-0.083141947
BANP,brown,brown,-0.046214722,0.005628456,-0.038792668,-0.004711537,-0.120437606,0.220600454,0.154338506,-0.017501848,0.018953928,-0.065086908,0.017965662,-0.061951027
RTN1,pink,pink,0.08555266,-0.011369438,-0.019973527,0.035538803,-0.018101687,-0.010293091,-0.027352829,0.016932794,-0.018622117,0.034587334,-0.00511684,-0.011441689
AL583785.1,blue,blue,-0.008998543,0.072197456,0.036364589,-0.012750907,0.008118791,0.016264537,0.030112516,-0.007665577,0.025737553,0.001688168,-0.00706284,0.000528729
TLR2,pink,pink,0.136504848,-0.012796037,-0.053962086,0.067911256,-0.018906122,-0.029963444,-0.039997266,0.04117658,-0.029329399,-0.013184364,-0.029147678,-0.007669124
XYLT1,brown,brown,-0.13024365,-0.119653626,-0.186771597,0.119828714,-0.438827274,0.567915782,0.349895803,-0.091019995,-0.059729006,-0.179739512,0.208297992,-0.094150574
MYL2,green,green,0.023947466,-0.037377242,0.055885247,-0.012647343,0.037810769,-0.001676788,-0.077764665,0.025016717,-0.023656279,0.251392958,0.061259341,0.01307614
COMP,black,black,0.020441416,-0.009637822,-0.037449252,0.02140464,-0.04014656,-0.030457746,-0.06029013,0.191181265,0.03963249,0.075441675,-0.110953323,-0.013687239
GNGT1,green,green,0.021532294,0.014344083,0.001245245,0.024371211,-0.015472216,0.02220714,-0.011989316,0.007577569,-0.011026186,0.078385107,0.015943471,-0.016249381
PDE4B,yellow,yellow,0.012853474,-0.110425467,-0.204226074,0.271022048,-0.245491907,0.322071657,-0.002818507,0.017429989,-0.023514274,-0.026198802,-0.014514729,-0.17942714
ZNF804A,yellow,yellow,0.013516793,-0.028025807,-0.068517267,0.200591218,-0.060588882,0.041800569,-0.050509451,0.018644026,-0.045365203,0.049578749,-0.016168027,-0.038098861
CCL20,yellow,yellow,0.051814041,-0.016624637,-0.146745913,0.357171162,-0.082173643,0.015058462,-0.066767373,0.042724098,-0.031593339,-0.021999428,-0.076740901,-0.066394962
PLAU,red,red,-0.074996673,-0.16298245,-0.017346427,-0.122289829,-0.247852853,0.364609827,0.395613731,-0.104666807,-0.087905996,-0.123191753,0.259861248,-0.038444215
GEM,brown,brown,-0.132278228,-0.195619194,-0.136927364,0.042124757,-0.459362153,0.568524513,0.377541333,-0.080948521,-0.119049503,-0.066693139,0.28455521,0.030101171
SLC4A7,brown,brown,-0.079312848,-0.208876452,-0.279068808,0.179910967,-0.55004821,0.692748506,0.137159061,-0.063336042,-0.014881333,-0.077037131,0.138695065,-0.254137037
CHSY3,brown,brown,-0.067279803,0.025641807,-0.017506666,-0.007522345,-0.152069729,0.239643526,0.162262645,-0.042049038,0.028547789,-0.01681333,0.079497102,-0.045313548
PAPPA,brown,brown,-0.066811663,-0.01977372,0.072747473,-0.092411264,0.032551431,0.120066906,0.079716365,-0.056266982,-0.183975664,0.054816195,0.199842788,-0.005411788
PALM2-AKAP2,brown,brown,0.107190814,-0.004267349,-0.271636296,0.266434133,-0.293899405,0.313016105,-0.005361408,0.006639638,0.057917644,-0.08746821,-0.143535179,-0.217835519
RALGAPA2,turquoise,turquoise,0.209852791,0.004007762,0.067052665,-0.049247129,0.136068977,-0.153445911,-0.011800118,-0.023614716,-0.024175157,-0.01290192,-0.008198719,0.065925091
SEMA3E,yellow,yellow,0.042908905,-0.032029028,-0.244449243,0.587736129,-0.181133112,0.084954228,-0.139364867,0.075701077,0.032561569,-0.046886791,-0.209819877,-0.135351915
ZPLD1,brown,brown,-0.022522251,0.027917144,-0.001428391,-0.019974254,-0.058551421,0.106560757,0.062072725,-0.024908067,0.006026679,-0.029549606,0.058814561,-0.053627729
CD86,pink,pink,0.185282858,-0.015072095,-0.04884457,-0.000949741,-0.025181551,-0.022974116,-0.021378336,-0.00121914,-0.02103801,-0.020961284,-0.017444117,-0.000195063
ITK,black,black,0.062873778,-0.008824654,-0.0233698,0.028433997,-0.001160593,-0.018604879,-0.027265923,0.098470193,-0.016776337,0.004179886,-0.017570398,-0.004600209
MMP10,brown,brown,-0.019933348,-0.030082728,-0.034956767,-0.006441707,-0.092522377,0.151193985,0.011685706,-0.022143604,-0.007844102,-0.023604817,0.00481675,-0.081615334
TRAF1,yellow,yellow,0.090970374,-0.001738036,-0.128937769,0.326585802,-0.080420338,0.032730457,-0.041005531,0.031728268,-0.029185284,-0.033248325,-0.086073219,-0.058831949
LINC00536,brown,brown,-0.01863159,0.032135503,-0.046895861,0.013024874,-0.097985774,0.161193482,0.056827713,-0.014106243,0.013042019,-0.063502109,-0.018672857,-0.089866026
DOCK10,green,green,-0.00092721,-0.005741329,0.072615619,-0.025908454,0.092182201,-0.049983137,-0.046320852,0.020602878,-0.055393341,0.226465743,0.060621757,0.047893823
MEG3,brown,brown,-0.159989432,-0.156461126,-0.001951418,-0.067703937,-0.099219375,0.294838372,0.254042419,-0.117253297,-0.018503933,-0.041298052,0.28640604,0.030728447
SLC9C1,brown,brown,-7.17E-05,0.048274027,-0.024723818,0.048611043,-0.057047754,0.069458495,0.01120076,-0.002154798,0.012016751,-0.029226884,-0.027328448,-0.063842206
HHIP,black,black,-0.005655542,-0.019302082,0.00974927,0.000893208,0.031279269,-0.083051021,-0.052136592,0.297800835,-0.03410096,0.111961324,-0.068530763,0.032331179
NTN4,purple,purple,-0.104085569,-0.100006251,0.019334035,0.065566251,-0.075000849,0.180272086,0.120663905,-0.086378423,0.108184372,0.024725879,0.222836736,0.013226116
MYO18B,brown,brown,-0.009791873,0.028845535,-0.006599008,-0.003974019,-0.035438862,0.067214091,0.025524385,-0.007467643,0.021872187,-0.032106721,-0.009626495,-0.041398787
ADAM12,yellow,yellow,-0.011608037,0.00311739,-0.106206742,0.123599716,-0.151028889,0.186492811,0.040688938,0.071902343,-0.046113369,0.004190965,-0.011426715,-0.108536732
KHDRBS3,brown,brown,-0.130865159,-0.072186519,-0.105919062,0.027672637,-0.340797352,0.49660211,0.281911401,-0.099370779,0.00962997,-0.124256357,0.236698037,-0.10208562
LSAMP,turquoise,turquoise,-0.012282384,-0.020287153,0.062980099,-0.019562078,0.094314487,-0.057973284,0.017624453,0.022091375,-0.101304287,0.134616391,0.108971873,0.094774917
EIF4E,brown,brown,-0.068649832,-0.052732939,-0.101693442,0.005527349,-0.275903414,0.382946531,0.157392306,-0.029821554,0.001480345,-0.07900017,0.108911799,-0.137368101
BMP6,yellow,yellow,-0.035194291,-0.10109323,-0.117313584,0.229446969,-0.115809949,0.205465477,-0.043965835,0.00888552,-0.040907996,0.013142988,0.023168933,-0.10249244
ST8SIA4,black,black,0.028498436,-0.015205594,-0.04712246,0.083182878,-0.014339915,-0.010837683,-0.039654303,0.162147953,-0.01780811,0.023065776,-0.038461541,-0.013566868
IL1R2,blue,blue,0.061474242,0.12925009,0.003794507,-0.011971127,-0.025326673,0.022329557,0.058834056,-0.006933129,-0.029093276,-0.030126965,0.013936818,-0.03667073
AL136962.1,yellow,yellow,0.016723626,-0.002619213,-0.042258751,0.124361568,-0.020734294,0.005815961,-0.019720176,0.009441746,-0.015015146,-0.007800932,-0.024169883,-0.015202156
DOCK4,greenyellow,greenyellow,-0.001168707,0.078902049,0.030740336,-0.045578327,0.036312241,0.05001161,-0.015140508,-0.081663529,0.467355612,-0.181150686,-0.149282976,-0.08814357
HS6ST3,yellow,yellow,0.010279791,0.003551991,-0.040975371,0.118137882,-0.016718832,-0.000122183,-0.017208747,0.01688631,-0.011292992,-0.010473358,-0.034866311,-0.01595974
