sample,gene,group,x,y,qv,is_gene,transcript_id,cell_id,sample_order,group_order
1460EP,Agtr1a,SMAD3_Pos,2583.296875,2025.734375,37.75,TRUE,281500746651643,diinameb-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2583.96875,1988.1875,40,TRUE,281500746541677,dglpklpg-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2590.125,2350.015625,40,TRUE,281517926564309,doemekhj-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2598.078125,2327.4375,40,TRUE,281517926393181,doglhjbf-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2600.296875,2156.984375,40,TRUE,281500746524445,dkcobhmi-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2607.078125,2108.15625,40,TRUE,281500746562566,dikejpld-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2609.15625,2111.234375,40,TRUE,281500746597468,dikejpld-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2629.609375,2272.453125,40,TRUE,281517926536067,dohmogka-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2644.53125,2222.109375,40,TRUE,281517926434823,dklldlid-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2645.984375,2237.75,40,TRUE,281517926391004,doiobhjb-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2647.078125,2203.921875,40,TRUE,281517926434880,UNASSIGNED,3,2
1460EP,Agtr1a,SMAD3_Pos,2665.78125,2400.203125,40,TRUE,281517926481601,dnkgjjje-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2702.75,2238.03125,39,TRUE,281517926435964,dldlbael-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2708.984375,2124.46875,23.75,TRUE,281500746597546,djdoldel-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2730.3125,1838.78125,40,TRUE,281500746524727,eckalohj-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2730.921875,2174.546875,40,TRUE,281500746522589,dlbfbgan-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2732.078125,2175.40625,40,TRUE,281500746524736,dlbfbgan-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2739.6875,1829.03125,29,TRUE,281500746681068,ecljpclc-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2749.5625,2041.59375,40,TRUE,281500746760356,ecjdecfn-1,3,2
1460EP,Agtr1a,SMAD3_Pos,2755.859375,1902.09375,40,TRUE,281500746563394,ebbnagba-1,3,2
1460EP,Cxcl2,SMAD3_Pos,713.671875,2967.953125,26.75,TRUE,281543696203383,jgppedil-1,3,2
1460EP,Cxcl2,SMAD3_Pos,1221.625,1993.4375,40,TRUE,281505041564595,UNASSIGNED,3,2
1460EP,Cxcl2,SMAD3_Pos,2592.078125,2358.90625,40,TRUE,281517926650969,dmnbcmba-1,3,2
1460EP,Cxcl2,SMAD3_Pos,2592.46875,2357.171875,40,TRUE,281517926493815,dmnbcmba-1,3,2
1460EP,Glis3,SMAD3_Pos,977.09375,2334.796875,40,TRUE,281526516340549,leblbana-1,3,2
1460EP,Glis3,SMAD3_Pos,1083.15625,1870.390625,40,TRUE,281505041483277,mnebphbl-1,3,2
1460EP,Glis3,SMAD3_Pos,1107.921875,2244.875,40,TRUE,281526516356226,ldhbjnjf-1,3,2
1460EP,Glis3,SMAD3_Pos,1154.65625,2055.90625,40,TRUE,281505041503688,nifdpmcd-1,3,2
1460EP,Glis3,SMAD3_Pos,1156.34375,2058.828125,40,TRUE,281505041494805,nifdpmcd-1,3,2
1460EP,Glis3,SMAD3_Pos,1201.640625,2515.546875,40,TRUE,281526516339054,lpnimpei-1,3,2
1460EP,Glis3,SMAD3_Pos,1204.328125,2209.296875,40,TRUE,281526516414885,llkibgek-1,3,2
1460EP,Glis3,SMAD3_Pos,1239.453125,2960.21875,31.5,TRUE,281547991214087,ljidpdgk-1,3,2
1460EP,Glis3,SMAD3_Pos,1239.578125,2591.4375,40,TRUE,281530811459927,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1247,2976.109375,40,TRUE,281547991291060,ljhnepkn-1,3,2
1460EP,Glis3,SMAD3_Pos,1254.109375,2621.53125,30.75,TRUE,281530811581738,lahmkhlp-1,3,2
1460EP,Glis3,SMAD3_Pos,1255.859375,2206.28125,36,TRUE,281530811659458,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1284.890625,2237.328125,40,TRUE,281530811494501,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1303.984375,2683.375,38.75,TRUE,281530811325723,kpppbojb-1,3,2
1460EP,Glis3,SMAD3_Pos,1316.015625,2233.875,40,TRUE,281530811494675,nfldppob-1,3,2
1460EP,Glis3,SMAD3_Pos,1326.71875,2517.65625,40,TRUE,281530811659903,knkhcdoe-1,3,2
1460EP,Glis3,SMAD3_Pos,1350.15625,2312.296875,32,TRUE,281530811460370,kiebpbeb-1,3,2
1460EP,Glis3,SMAD3_Pos,1353.96875,2758.140625,40,TRUE,281530811660161,lhehdphl-1,3,2
1460EP,Glis3,SMAD3_Pos,1369.890625,2317.03125,30.75,TRUE,281530811328653,kidmnlnd-1,3,2
1460EP,Glis3,SMAD3_Pos,1385.234375,2712.765625,34.5,TRUE,281530811470973,jllkiela-1,3,2
1460EP,Glis3,SMAD3_Pos,1388.46875,2487.71875,40,TRUE,281530811582375,kmgfbmbm-1,3,2
1460EP,Glis3,SMAD3_Pos,1417.734375,2020.703125,40,TRUE,281509336496608,nhlkgjpc-1,3,2
1460EP,Glis3,SMAD3_Pos,1417.84375,2020.65625,40,TRUE,281509336640162,nhlkgjpc-1,3,2
1460EP,Glis3,SMAD3_Pos,1419.90625,2808.9375,40,TRUE,281530811495569,jlebphjg-1,3,2
1460EP,Glis3,SMAD3_Pos,1425.03125,1996.625,40,TRUE,281509336496675,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1433.734375,2028.8125,40,TRUE,281509336482647,nhcfokha-1,3,2
1460EP,Glis3,SMAD3_Pos,1433.859375,2028.921875,34.5,TRUE,281509336503776,nhcfokha-1,3,2
1460EP,Glis3,SMAD3_Pos,1437.96875,2935.9375,32.75,TRUE,281547991192376,kdoiojak-1,3,2
1460EP,Glis3,SMAD3_Pos,1467.4375,2661.578125,40,TRUE,281530811334932,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1470.0625,2656,40,TRUE,281530811420045,jldcfckc-1,3,2
1460EP,Glis3,SMAD3_Pos,1488.015625,2373.71875,27.5,TRUE,281530812023548,khcidinj-1,3,2
1460EP,Glis3,SMAD3_Pos,1489.984375,2411.6875,32.5,TRUE,281530812044328,khbnfakb-1,3,2
1460EP,Glis3,SMAD3_Pos,1498.84375,2899.671875,40,TRUE,281530811496179,kcjdolcc-1,3,2
1460EP,Glis3,SMAD3_Pos,1504.25,2821.296875,38.25,TRUE,281530811496224,jkfbbffl-1,3,2
1460EP,Glis3,SMAD3_Pos,1505.671875,2530.140625,36,TRUE,281530811496238,kjnfbcek-1,3,2
1460EP,Glis3,SMAD3_Pos,1524.8125,2661.40625,40,TRUE,281530811461382,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1533.671875,2718.3125,40,TRUE,281530812024075,jkchlkdb-1,3,2
1460EP,Glis3,SMAD3_Pos,1556.328125,2211.734375,40,TRUE,281530811496714,moidhdlc-1,3,2
1460EP,Glis3,SMAD3_Pos,1559.6875,2419.40625,40,TRUE,281530811583317,mekhhbgg-1,3,2
1460EP,Glis3,SMAD3_Pos,1584.953125,2624.78125,40,TRUE,281530811461694,knoddhie-1,3,2
1460EP,Glis3,SMAD3_Pos,1594.140625,2364.78125,40,TRUE,281530811662805,mefejeha-1,3,2
1460EP,Glis3,SMAD3_Pos,1614.484375,2161.375,40,TRUE,281509336640357,mgcafghh-1,3,2
1460EP,Glis3,SMAD3_Pos,1615.46875,2745.65625,40,TRUE,281530811296115,kbalgbpo-1,3,2
1460EP,Glis3,SMAD3_Pos,1615.6875,2745.875,32,TRUE,281530811663143,kbalgbpo-1,3,2
1460EP,Glis3,SMAD3_Pos,1625.890625,2584.421875,33.25,TRUE,281530811473485,kohonmao-1,3,2
1460EP,Glis3,SMAD3_Pos,1627.421875,2583.3125,40,TRUE,281530811473498,kohonmao-1,3,2
1460EP,Glis3,SMAD3_Pos,1637.296875,3059.796875,28.5,TRUE,281547991160000,jndkbfng-1,3,2
1460EP,Glis3,SMAD3_Pos,1679.40625,2547.953125,40,TRUE,281530811427618,gfeihnko-1,3,2
1460EP,Glis3,SMAD3_Pos,1689.90625,2473.15625,28.5,TRUE,281530811296470,ggmbkbio-1,3,2
1460EP,Glis3,SMAD3_Pos,1694.1875,2823.078125,40,TRUE,281530811664201,gfnijhhl-1,3,2
1460EP,Glis3,SMAD3_Pos,1706.28125,2712.8125,35,TRUE,281530811462657,ggjlkehn-1,3,2
1460EP,Glis3,SMAD3_Pos,1729.640625,2538.34375,40,TRUE,281530812027166,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1737.625,1090.03125,40,TRUE,281492156594517,beokcaob-1,3,2
1460EP,Glis3,SMAD3_Pos,1750.484375,2882.375,40,TRUE,281530811498420,hkljnpji-1,3,2
1460EP,Glis3,SMAD3_Pos,1753.953125,2934.5,40,TRUE,281547991239481,hkjciiac-1,3,2
1460EP,Glis3,SMAD3_Pos,1764.6875,1131.84375,40,TRUE,281492156644980,bfiidigg-1,3,2
1460EP,Glis3,SMAD3_Pos,1813.796875,2862.71875,27.5,TRUE,281513631531730,hogbfgan-1,3,2
1460EP,Glis3,SMAD3_Pos,1823.9375,1556.171875,40,TRUE,281509336485824,dfkdkjbl-1,3,2
1460EP,Glis3,SMAD3_Pos,1826.984375,2274.171875,40,TRUE,281530811666148,gjdnbpfh-1,3,2
1460EP,Glis3,SMAD3_Pos,1845.734375,1055.96875,40,TRUE,281483566924786,alpmgpep-1,3,2
1460EP,Glis3,SMAD3_Pos,1848.203125,2772.453125,40,TRUE,281513631579199,hpogikhj-1,3,2
1460EP,Glis3,SMAD3_Pos,1849.25,1135.171875,34.25,TRUE,281483566774231,bigngjbk-1,3,2
1460EP,Glis3,SMAD3_Pos,1854.625,838.84375,26.5,TRUE,281483567258263,agenncaa-1,3,2
1460EP,Glis3,SMAD3_Pos,1869.15625,2382.28125,34,TRUE,281513631536408,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1869.265625,1240.765625,40,TRUE,281483567258301,defeeeim-1,3,2
1460EP,Glis3,SMAD3_Pos,1873.15625,713.765625,34.25,TRUE,281474976740341,aocnfgki-1,3,2
1460EP,Glis3,SMAD3_Pos,1901.984375,2835.109375,40,TRUE,281513631598811,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1911.59375,2596.703125,40,TRUE,281513631567482,galpfngo-1,3,2
1460EP,Glis3,SMAD3_Pos,1919.046875,2587.828125,40,TRUE,281513631567571,gbnmibkf-1,3,2
1460EP,Glis3,SMAD3_Pos,1931.953125,2466.578125,40,TRUE,281513631532768,cjjnohid-1,3,2
1460EP,Glis3,SMAD3_Pos,1947.90625,2427.796875,28.5,TRUE,281513632143652,ckemaekf-1,3,2
1460EP,Glis3,SMAD3_Pos,1948.34375,2604.875,40,TRUE,281513631567953,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1953.5,2281.5625,33.75,TRUE,281513631663175,cpadcelk-1,3,2
1460EP,Glis3,SMAD3_Pos,1965.765625,2472.984375,40,TRUE,281513631568116,cjlgnncl-1,3,2
1460EP,Glis3,SMAD3_Pos,1968.953125,2018.546875,40,TRUE,281496451786042,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,1985.640625,1122.375,40,TRUE,281483566874388,cafcplie-1,3,2
1460EP,Glis3,SMAD3_Pos,2000.09375,1371.15625,40,TRUE,281483567169506,elocicdh-1,3,2
1460EP,Glis3,SMAD3_Pos,2000.484375,641.21875,40,TRUE,281474976740859,ahnkfknm-1,3,2
1460EP,Glis3,SMAD3_Pos,2063.359375,2533.8125,40,TRUE,281513631744646,hehojgkf-1,3,2
1460EP,Glis3,SMAD3_Pos,2072.34375,2392.765625,40,TRUE,281513631537213,ihaamfem-1,3,2
1460EP,Glis3,SMAD3_Pos,2074,2040.234375,40,TRUE,281496451695793,dbnfkakh-1,3,2
1460EP,Glis3,SMAD3_Pos,2086.265625,2252.46875,40,TRUE,281513631744818,cmkcjign-1,3,2
1460EP,Glis3,SMAD3_Pos,2090.171875,2360.328125,29.5,TRUE,281513632145682,ifmjfpem-1,3,2
1460EP,Glis3,SMAD3_Pos,2191.546875,2716.34375,40,TRUE,281513632042611,gpnajgpo-1,3,2
1460EP,Glis3,SMAD3_Pos,2192.09375,2721.3125,40,TRUE,281513632042614,gpnajgpo-1,3,2
1460EP,Glis3,SMAD3_Pos,2196.484375,2125.609375,40,TRUE,281496451741838,achgmcnp-1,3,2
1460EP,Glis3,SMAD3_Pos,2196.921875,2125.640625,40,TRUE,281496452057890,achgmcnp-1,3,2
1460EP,Glis3,SMAD3_Pos,2198.203125,2130.015625,34,TRUE,281496451667204,achgmcnp-1,3,2
1460EP,Glis3,SMAD3_Pos,2236.421875,1997.28125,40,TRUE,281496451667873,eigkkace-1,3,2
1460EP,Glis3,SMAD3_Pos,2240.0625,2369.265625,40,TRUE,281513631746193,ihckkjoi-1,3,2
1460EP,Glis3,SMAD3_Pos,2257.078125,1064.21875,32,TRUE,281483566929041,cejbedif-1,3,2
1460EP,Glis3,SMAD3_Pos,2258.125,2535.375,40,TRUE,281513631571386,hdhgaeho-1,3,2
1460EP,Glis3,SMAD3_Pos,2259.890625,1792.296875,31.75,TRUE,281496451696376,dpffmkmp-1,3,2
1460EP,Glis3,SMAD3_Pos,2267.328125,1464.671875,33,TRUE,281496451631596,fgdefolk-1,3,2
1460EP,Glis3,SMAD3_Pos,2291.3125,1621.71875,37.5,TRUE,281496451984139,dpplikdo-1,3,2
1460EP,Glis3,SMAD3_Pos,2307.734375,1516.484375,35.5,TRUE,281496451984206,fffbldpm-1,3,2
1460EP,Glis3,SMAD3_Pos,2313.046875,2743.234375,40,TRUE,281513631746788,hbamdpdl-1,3,2
1460EP,Glis3,SMAD3_Pos,2316.640625,2419.59375,40,TRUE,281513631572057,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2317.796875,2420.125,40,TRUE,281513631572072,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2325.109375,1938.53125,27.5,TRUE,281496451632369,eohklfah-1,3,2
1460EP,Glis3,SMAD3_Pos,2326.65625,2369.1875,20.25,TRUE,281513631425770,ijlbfngk-1,3,2
1460EP,Glis3,SMAD3_Pos,2326.671875,2369.53125,29.25,TRUE,281513631676559,ijlbfngk-1,3,2
1460EP,Glis3,SMAD3_Pos,2332.09375,2711.1875,33.75,TRUE,281513632166902,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2347.140625,1155.90625,40,TRUE,281483566797105,bojdfjkn-1,3,2
1460EP,Glis3,SMAD3_Pos,2355.515625,2312.015625,31.5,TRUE,281513632167024,idjplcok-1,3,2
1460EP,Glis3,SMAD3_Pos,2378.625,1259.734375,40,TRUE,281483566740733,fidchlno-1,3,2
1460EP,Glis3,SMAD3_Pos,2380.78125,986.34375,40,TRUE,281483566740749,ajemghkd-1,3,2
1460EP,Glis3,SMAD3_Pos,2386.875,1162.828125,40,TRUE,281483566865908,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2400.25,1838,27.5,TRUE,281496451628476,epongpfp-1,3,2
1460EP,Glis3,SMAD3_Pos,2401.421875,2029.546875,38.5,TRUE,281496452074080,enppkokl-1,3,2
1460EP,Glis3,SMAD3_Pos,2401.703125,2029.546875,40,TRUE,281496451789686,enppkokl-1,3,2
1460EP,Glis3,SMAD3_Pos,2403.1875,1166.453125,28.5,TRUE,281483566653883,bnlbbkag-1,3,2
1460EP,Glis3,SMAD3_Pos,2407.546875,2574.3125,40,TRUE,281513631747495,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2411.03125,1054.171875,27,TRUE,281483566740973,cdlajjmh-1,3,2
1460EP,Glis3,SMAD3_Pos,2411.8125,877.71875,40,TRUE,281483566694142,aikkfcmj-1,3,2
1460EP,Glis3,SMAD3_Pos,2416.234375,2594.671875,40,TRUE,281513631573273,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2426.015625,2129.078125,40,TRUE,281500746556526,ejkiffbl-1,3,2
1460EP,Glis3,SMAD3_Pos,2435.03125,1079.84375,40,TRUE,281487861631421,aioodjaa-1,3,2
1460EP,Glis3,SMAD3_Pos,2439.578125,904.625,40,TRUE,281487861638014,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2456.765625,1077.6875,25.75,TRUE,281487861622051,cfggapbg-1,3,2
1460EP,Glis3,SMAD3_Pos,2462.53125,1701.875,34.5,TRUE,281500746568479,dppcjboe-1,3,2
1460EP,Glis3,SMAD3_Pos,2476.140625,2595.5625,40,TRUE,281517926422470,gmolicjn-1,3,2
1460EP,Glis3,SMAD3_Pos,2480.828125,1162.921875,34.5,TRUE,281487861624556,cfhmhoan-1,3,2
1460EP,Glis3,SMAD3_Pos,2482.0625,1921.625,40,TRUE,281500746568679,enahejph-1,3,2
1460EP,Glis3,SMAD3_Pos,2494.90625,2191.453125,40,TRUE,281517926483121,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2500.5,2015.125,40,TRUE,281500746576331,eopllaid-1,3,2
1460EP,Glis3,SMAD3_Pos,2503.921875,2339.25,40,TRUE,281517926603355,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2513.5625,2253.890625,30.75,TRUE,281517926483228,icihfllg-1,3,2
1460EP,Glis3,SMAD3_Pos,2521.234375,2492.265625,40,TRUE,281517926603391,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2531.25,2491.921875,40,TRUE,281517926603425,gnnhfagb-1,3,2
1460EP,Glis3,SMAD3_Pos,2534.1875,2484.359375,28.75,TRUE,281517926422833,gnnhfagb-1,3,2
1460EP,Glis3,SMAD3_Pos,2534.1875,2493.53125,22.75,TRUE,281517926529089,gnnhfagb-1,3,2
1460EP,Glis3,SMAD3_Pos,2544.65625,2421.46875,40,TRUE,281517926603484,godcpfgf-1,3,2
1460EP,Glis3,SMAD3_Pos,2570.78125,2448.5,40,TRUE,281517926455134,dmfeglid-1,3,2
1460EP,Glis3,SMAD3_Pos,2581.390625,1985.46875,32,TRUE,281500746519366,dgmhijhe-1,3,2
1460EP,Glis3,SMAD3_Pos,2629.21875,2362.609375,34.75,TRUE,281517926509944,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2648.515625,2418.734375,40,TRUE,281517926455348,dnkfoioc-1,3,2
1460EP,Glis3,SMAD3_Pos,2705.265625,1995.046875,30,TRUE,281500746569562,djamkehk-1,3,2
1460EP,Glis3,SMAD3_Pos,2722.671875,2160.9375,40,TRUE,281500746567014,UNASSIGNED,3,2
1460EP,Glis3,SMAD3_Pos,2724.828125,2145.90625,40,TRUE,281500746576708,djinooaj-1,3,2
1460EP,Glis3,SMAD3_Pos,2739.90625,2020.515625,40,TRUE,281500746717018,dienjaok-1,3,2
1460EP,Hivep2,SMAD3_Pos,602.46875,2911.390625,40,TRUE,281539401224826,imgnokmc-1,3,2
1460EP,Hivep2,SMAD3_Pos,654.46875,3135.34375,31.75,TRUE,281543696211019,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,718.421875,3106.34375,40,TRUE,281543696207063,ioonmfma-1,3,2
1460EP,Hivep2,SMAD3_Pos,733.359375,3072.171875,40,TRUE,281543696195630,iocjfecp-1,3,2
1460EP,Hivep2,SMAD3_Pos,736.984375,2040.328125,40,TRUE,281505041506432,jcflookc-1,3,2
1460EP,Hivep2,SMAD3_Pos,745.65625,3139.96875,40,TRUE,281543696215912,ipikampj-1,3,2
1460EP,Hivep2,SMAD3_Pos,746.234375,2149.5,40,TRUE,281505041491343,jigifojh-1,3,2
1460EP,Hivep2,SMAD3_Pos,746.25,2150.265625,40,TRUE,281505041506454,jigifojh-1,3,2
1460EP,Hivep2,SMAD3_Pos,799.640625,2033.65625,40,TRUE,281505041543476,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,807.890625,2965.71875,40,TRUE,281543696209045,jgffefle-1,3,2
1460EP,Hivep2,SMAD3_Pos,813.59375,2972.0625,40,TRUE,281543696197878,jgelmhoa-1,3,2
1460EP,Hivep2,SMAD3_Pos,819.765625,2362.90625,40,TRUE,281526516403327,jhnoimbn-1,3,2
1460EP,Hivep2,SMAD3_Pos,838.90625,2004,31.75,TRUE,281505041512645,ohcjndig-1,3,2
1460EP,Hivep2,SMAD3_Pos,851.59375,2501.234375,31.5,TRUE,281526516358424,jfafcajg-1,3,2
1460EP,Hivep2,SMAD3_Pos,852.15625,2501.25,40,TRUE,281526516358425,jfafcajg-1,3,2
1460EP,Hivep2,SMAD3_Pos,869.546875,2297.421875,28.5,TRUE,281526516399113,jhbfhkhe-1,3,2
1460EP,Hivep2,SMAD3_Pos,871.78125,2543.796875,40,TRUE,281526516358495,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,885.765625,1887.984375,40,TRUE,281505041494254,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,928.59375,2251.375,31.5,TRUE,281526516428131,lebgkgkh-1,3,2
1460EP,Hivep2,SMAD3_Pos,937.109375,2064.5,40,TRUE,281505041512821,lbnfmkck-1,3,2
1460EP,Hivep2,SMAD3_Pos,944.1875,2069.515625,31.75,TRUE,281505041512838,lbphdlnj-1,3,2
1460EP,Hivep2,SMAD3_Pos,956.25,1954.53125,40,TRUE,281505041550116,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,957.234375,2067.1875,40,TRUE,281505041547692,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,988.171875,2560.609375,40,TRUE,281526516410242,lcpaijel-1,3,2
1460EP,Hivep2,SMAD3_Pos,998.796875,2543.4375,40,TRUE,281526516428162,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1004.078125,2593.90625,40,TRUE,281526516418472,lcbmmmeh-1,3,2
1460EP,Hivep2,SMAD3_Pos,1009.75,2441.390625,29.75,TRUE,281526516418495,lcbccjpf-1,3,2
1460EP,Hivep2,SMAD3_Pos,1042.15625,2532.484375,33.25,TRUE,281526516412898,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1067.96875,2446.25,28,TRUE,281526516399755,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1068.859375,2445.28125,40,TRUE,281526516358743,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1068.90625,2445.421875,40,TRUE,281526516338804,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1085.640625,1876.046875,28.5,TRUE,281505041540932,mnbhmfgb-1,3,2
1460EP,Hivep2,SMAD3_Pos,1134,2519.796875,40,TRUE,281526516428373,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1134.515625,2519.421875,40,TRUE,281526516404176,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1137.828125,2516.015625,40,TRUE,281526516400079,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1140.75,2523.59375,40,TRUE,281526516404203,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1143.75,2474.9375,40,TRUE,281526516358862,maamjbbj-1,3,2
1460EP,Hivep2,SMAD3_Pos,1145.578125,2524.25,40,TRUE,281526516358868,maapglmk-1,3,2
1460EP,Hivep2,SMAD3_Pos,1154.046875,2056.53125,40,TRUE,281505041491724,nifdpmcd-1,3,2
1460EP,Hivep2,SMAD3_Pos,1184.953125,2415.703125,32.75,TRUE,281526516326036,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1187.703125,2815.46875,40,TRUE,281526516428464,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1194.296875,2313.96875,40,TRUE,281526516358961,lmklbbaj-1,3,2
1460EP,Hivep2,SMAD3_Pos,1203.671875,2525.109375,40,TRUE,281526516413138,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1203.703125,2515,40,TRUE,281526516428502,lpnimpei-1,3,2
1460EP,Hivep2,SMAD3_Pos,1212.25,2512.59375,30.5,TRUE,281530812028587,lpndehhi-1,3,2
1460EP,Hivep2,SMAD3_Pos,1212.390625,2510.9375,40,TRUE,281526516326179,lpndehhi-1,3,2
1460EP,Hivep2,SMAD3_Pos,1212.890625,2513.328125,40,TRUE,281526516339085,lpndehhi-1,3,2
1460EP,Hivep2,SMAD3_Pos,1217.59375,2806.140625,22.5,TRUE,281530811910225,ljejhhbi-1,3,2
1460EP,Hivep2,SMAD3_Pos,1229.796875,2775.5,40,TRUE,281530811965174,lfbbenoh-1,3,2
1460EP,Hivep2,SMAD3_Pos,1231.46875,2773.15625,40,TRUE,281530811423728,lfbbenoh-1,3,2
1460EP,Hivep2,SMAD3_Pos,1239.171875,2502.6875,40,TRUE,281530811853096,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1247.734375,2193.796875,40,TRUE,281530812028720,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1253.03125,2950.625,40,TRUE,281547991406607,lgcllacc-1,3,2
1460EP,Hivep2,SMAD3_Pos,1253.140625,1817.25,35,TRUE,281509336667538,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1259.71875,2236.703125,40,TRUE,281530812028774,llcbadgm-1,3,2
1460EP,Hivep2,SMAD3_Pos,1260.859375,2581.25,28,TRUE,281530811791650,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1261.65625,2237.828125,37.25,TRUE,281530811826645,llcbadgm-1,3,2
1460EP,Hivep2,SMAD3_Pos,1278.734375,2518.203125,40,TRUE,281530811395865,kneamdkh-1,3,2
1460EP,Hivep2,SMAD3_Pos,1280.125,1846.484375,40,TRUE,281509336458122,mmckmjic-1,3,2
1460EP,Hivep2,SMAD3_Pos,1282.34375,2096.4375,40,TRUE,281509336541589,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1283.359375,2696.9375,31.25,TRUE,281530812028904,lafinmfb-1,3,2
1460EP,Hivep2,SMAD3_Pos,1285.09375,2230.703125,40,TRUE,281530811460046,nfmmebed-1,3,2
1460EP,Hivep2,SMAD3_Pos,1285.859375,2266.234375,40,TRUE,281530811542957,llficocb-1,3,2
1460EP,Hivep2,SMAD3_Pos,1301.921875,2599.375,40,TRUE,281530811325662,afpggoln-1,3,2
1460EP,Hivep2,SMAD3_Pos,1308.796875,2450.46875,40,TRUE,281530812029006,kjfdkoof-1,3,2
1460EP,Hivep2,SMAD3_Pos,1310.984375,2688.171875,40,TRUE,281530811326014,lachkjif-1,3,2
1460EP,Hivep2,SMAD3_Pos,1311.875,2524.1875,40,TRUE,281530811923143,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1312.484375,2235.671875,30.5,TRUE,281530811424177,nfldppob-1,3,2
1460EP,Hivep2,SMAD3_Pos,1315.734375,2718.75,40,TRUE,281530811543113,lacddila-1,3,2
1460EP,Hivep2,SMAD3_Pos,1323.203125,2547.71875,40,TRUE,281530811599232,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1338.15625,2476.828125,40,TRUE,281530812029137,klmjpjlc-1,3,2
1460EP,Hivep2,SMAD3_Pos,1339.203125,2004.234375,37.25,TRUE,281509336647435,UNASSIGNED,3,2
1460EP,Hivep2,SMAD3_Pos,1342.515625,2912.640625,31.5,TRUE,281547991386864,lgocfkho-1,3,2
