sample,gene,group,x,y,qv,is_gene,transcript_id,cell_id,sample_order,group_order
1460EP,Medag,SMAD3_Pos,1248.9375,2678.5,28.75,TRUE,281530811849890,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1249.703125,2630.1875,40,TRUE,281530811489859,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1253.328125,2620.015625,28.75,TRUE,281530811398884,lahmkhlp-1,3,2
1460EP,Medag,SMAD3_Pos,1254.046875,2954.25,30.75,TRUE,281547991332777,lgciicam-1,3,2
1460EP,Medag,SMAD3_Pos,1255.9375,2205.640625,33.75,TRUE,281530811294596,lldklkof-1,3,2
1460EP,Medag,SMAD3_Pos,1264.03125,1940.25,40,TRUE,281509336618392,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1266.890625,1865.953125,40,TRUE,281509336610870,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1268.359375,1925.609375,33.25,TRUE,281509336610876,mmaknmhh-1,3,2
1460EP,Medag,SMAD3_Pos,1268.90625,1923.34375,28.5,TRUE,281509336510095,mmaknmhh-1,3,2
1460EP,Medag,SMAD3_Pos,1280.140625,2230.171875,22,TRUE,281530811399231,nfmmebed-1,3,2
1460EP,Medag,SMAD3_Pos,1281.5625,2728.375,32,TRUE,281530811460032,lhcploie-1,3,2
1460EP,Medag,SMAD3_Pos,1284.484375,2260.78125,40,TRUE,281530811853905,llficocb-1,3,2
1460EP,Medag,SMAD3_Pos,1284.5625,2260.234375,40,TRUE,281530811294660,llficocb-1,3,2
1460EP,Medag,SMAD3_Pos,1286.21875,2237.921875,40,TRUE,281530811294664,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1286.75,2233.078125,31.5,TRUE,281530811399355,nfmmebed-1,3,2
1460EP,Medag,SMAD3_Pos,1292.875,2461.40625,40,TRUE,281530811826828,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1296.453125,2611.609375,29.75,TRUE,281530811826855,lahofmgf-1,3,2
1460EP,Medag,SMAD3_Pos,1306.578125,2726.796875,31.5,TRUE,281530811294725,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1310.125,2234,34.25,TRUE,281530811850021,nfldppob-1,3,2
1460EP,Medag,SMAD3_Pos,1312.453125,2232.90625,28.75,TRUE,281530811826998,nfldppob-1,3,2
1460EP,Medag,SMAD3_Pos,1315.53125,2234.875,22.25,TRUE,281530811760284,nfldppob-1,3,2
1460EP,Medag,SMAD3_Pos,1318.265625,2334.25,31.5,TRUE,281530811400013,kgehbhde-1,3,2
1460EP,Medag,SMAD3_Pos,1342.640625,2914.1875,32.25,TRUE,281547991332846,lgocfkho-1,3,2
1460EP,Medag,SMAD3_Pos,1348.59375,2476.625,40,TRUE,281530811827376,klncdghf-1,3,2
1460EP,Medag,SMAD3_Pos,1351.3125,2824.0625,36,TRUE,281530811490464,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1353.234375,2756.921875,40,TRUE,281530811401007,lhehdphl-1,3,2
1460EP,Medag,SMAD3_Pos,1359.890625,2633.015625,40,TRUE,281530811850191,jlieoemi-1,3,2
1460EP,Medag,SMAD3_Pos,1359.921875,2756.453125,31.5,TRUE,281530811855664,lhehdphl-1,3,2
1460EP,Medag,SMAD3_Pos,1362.453125,2995.21875,40,TRUE,281547991212758,lgheblaf-1,3,2
1460EP,Medag,SMAD3_Pos,1363.0625,2723.8125,40,TRUE,281530811760609,lgpafgce-1,3,2
1460EP,Medag,SMAD3_Pos,1364.484375,2377.578125,40,TRUE,281530811294955,kimmibgi-1,3,2
1460EP,Medag,SMAD3_Pos,1368.8125,2480.359375,40,TRUE,281530811401496,klnbcjbj-1,3,2
1460EP,Medag,SMAD3_Pos,1370.59375,2480.46875,40,TRUE,281530811760668,klnbcjbj-1,3,2
1460EP,Medag,SMAD3_Pos,1373.796875,2302.609375,40,TRUE,281530811401606,kicgaooc-1,3,2
1460EP,Medag,SMAD3_Pos,1379.671875,2636.296875,40,TRUE,281530811401776,jlkdkfbi-1,3,2
1460EP,Medag,SMAD3_Pos,1380.09375,2558.625,40,TRUE,281530811760741,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1382.625,2303.984375,40,TRUE,281530811850278,mpdcilln-1,3,2
1460EP,Medag,SMAD3_Pos,1385.5,2554.171875,40,TRUE,281530811850292,kmddbdgp-1,3,2
1460EP,Medag,SMAD3_Pos,1386.890625,2713,40,TRUE,281530811760794,jllkiela-1,3,2
1460EP,Medag,SMAD3_Pos,1396.5,1862.9375,40,TRUE,281509336590785,ndbddbfl-1,3,2
1460EP,Medag,SMAD3_Pos,1401.609375,2959.546875,40,TRUE,281547991186726,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1401.8125,2960.015625,40,TRUE,281547991333105,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1402.34375,2948.796875,40,TRUE,281547991186733,lgahihkl-1,3,2
1460EP,Medag,SMAD3_Pos,1403.984375,1994.828125,40,TRUE,281509336590797,nephoekj-1,3,2
1460EP,Medag,SMAD3_Pos,1404.625,2797.453125,29,TRUE,281530811490858,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1411.234375,2994.609375,40,TRUE,281547991343967,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1414.0625,2021.84375,40,TRUE,281509336611325,nhlkgjpc-1,3,2
1460EP,Medag,SMAD3_Pos,1414.921875,2941.703125,30.75,TRUE,281547991333201,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1418.390625,2005.1875,40,TRUE,281509336590830,nhbbkbgm-1,3,2
1460EP,Medag,SMAD3_Pos,1418.5625,2022.265625,40,TRUE,281509336510282,nhlkgjpc-1,3,2
1460EP,Medag,SMAD3_Pos,1420.640625,2018.890625,33.25,TRUE,281509336611375,nhlkgjpc-1,3,2
1460EP,Medag,SMAD3_Pos,1420.984375,2352.703125,40,TRUE,281530811295195,kigbcbce-1,3,2
1460EP,Medag,SMAD3_Pos,1421.15625,2355.421875,40,TRUE,281530811403209,kigbcbce-1,3,2
1460EP,Medag,SMAD3_Pos,1422.203125,2433.046875,26.75,TRUE,281530811857553,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1429.8125,3100.40625,40,TRUE,281547991186941,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1433.484375,2216.375,40,TRUE,281530811403620,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1435.25,1940.484375,20,TRUE,281509336510328,ncmkaehn-1,3,2
1460EP,Medag,SMAD3_Pos,1438.40625,1984.9375,30.75,TRUE,281509336611494,neogpomo-1,3,2
1460EP,Medag,SMAD3_Pos,1440.15625,1986.3125,28,TRUE,281509336590925,neogpomo-1,3,2
1460EP,Medag,SMAD3_Pos,1440.78125,1984.828125,40,TRUE,281509336496842,neogpomo-1,3,2
1460EP,Medag,SMAD3_Pos,1443.640625,3095.5,40,TRUE,281547991333497,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1444.09375,1983.03125,40,TRUE,281509336496865,neogpomo-1,3,2
1460EP,Medag,SMAD3_Pos,1445.015625,3058.65625,40,TRUE,281547991333518,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1445.0625,2795.9375,40,TRUE,281530811403993,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1447.34375,1983.46875,40,TRUE,281509336478819,neogpomo-1,3,2
1460EP,Medag,SMAD3_Pos,1452.796875,2884.578125,40,TRUE,281530811404227,kdfmglmh-1,3,2
1460EP,Medag,SMAD3_Pos,1454.25,2562.40625,40,TRUE,281530811761286,kklhonfg-1,3,2
1460EP,Medag,SMAD3_Pos,1459.78125,2427.453125,40,TRUE,281530811404471,kgidkfjg-1,3,2
1460EP,Medag,SMAD3_Pos,1460.859375,2651.5625,40,TRUE,281530811295379,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1460.90625,2427.046875,40,TRUE,281530811404500,kgidkfjg-1,3,2
1460EP,Medag,SMAD3_Pos,1462.5625,3044.609375,40,TRUE,281547991187288,kepcbkbb-1,3,2
1460EP,Medag,SMAD3_Pos,1463.09375,3043.984375,40,TRUE,281547991306532,kepcbkbb-1,3,2
1460EP,Medag,SMAD3_Pos,1466.234375,2427.03125,40,TRUE,281530811404648,kgidkfjg-1,3,2
1460EP,Medag,SMAD3_Pos,1467.296875,2223,27,TRUE,281530811850507,mphldnem-1,3,2
1460EP,Medag,SMAD3_Pos,1467.640625,2659.46875,40,TRUE,281530811792153,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1485.546875,2993.03125,40,TRUE,281547991344592,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1489.828125,2907.9375,40,TRUE,281530811761516,kcmmjadk-1,3,2
1460EP,Medag,SMAD3_Pos,1489.921875,2411.25,40,TRUE,281530811850552,khbnfakb-1,3,2
1460EP,Medag,SMAD3_Pos,1490.375,2834.515625,40,TRUE,281530811761524,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1492.171875,3025.140625,39.75,TRUE,281547991202600,jonncfle-1,3,2
1460EP,Medag,SMAD3_Pos,1493.25,3026.6875,32.75,TRUE,281547991342284,jonncfle-1,3,2
1460EP,Medag,SMAD3_Pos,1501.8125,2821.71875,40,TRUE,281530811405791,jkfbbffl-1,3,2
1460EP,Medag,SMAD3_Pos,1502.3125,2823,22,TRUE,281530811405813,jkfbbffl-1,3,2
1460EP,Medag,SMAD3_Pos,1504.46875,3117.328125,40,TRUE,281547991334406,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1514.328125,2895.328125,33.75,TRUE,281530811406219,kchknjnk-1,3,2
1460EP,Medag,SMAD3_Pos,1514.359375,1975.765625,34.5,TRUE,281509336497471,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1517.984375,2048.328125,40,TRUE,281509336591202,ngnennkk-1,3,2
1460EP,Medag,SMAD3_Pos,1520.859375,2604.21875,36.75,TRUE,281530811406423,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1522.5625,2688.21875,27.5,TRUE,281530811860851,jkbejphf-1,3,2
1460EP,Medag,SMAD3_Pos,1529.859375,1997.578125,32.5,TRUE,281509336612072,nejdlnik-1,3,2
1460EP,Medag,SMAD3_Pos,1529.984375,2625.4375,40,TRUE,281530811406671,jjoamiin-1,3,2
1460EP,Medag,SMAD3_Pos,1530.453125,2734.90625,21,TRUE,281530811829513,jkjbllcp-1,3,2
1460EP,Medag,SMAD3_Pos,1532.6875,2805.53125,40,TRUE,281530811406743,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1533.109375,2628.625,40,TRUE,281530811406765,jjoamiin-1,3,2
1460EP,Medag,SMAD3_Pos,1534.78125,2991.734375,35.25,TRUE,281547991334981,kaibofng-1,3,2
1460EP,Medag,SMAD3_Pos,1535.46875,2850.5,40,TRUE,281530811406833,kcenpdob-1,3,2
1460EP,Medag,SMAD3_Pos,1537.703125,2972.21875,40,TRUE,281547991335041,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1540.40625,2548.328125,40,TRUE,281530811407001,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1544.15625,2195.25,40,TRUE,281530811295749,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1549.046875,2811.484375,40,TRUE,281530811407270,kcfjjijo-1,3,2
1460EP,Medag,SMAD3_Pos,1549.921875,2275.453125,40,TRUE,281530811761964,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1552.296875,2740.203125,29,TRUE,281530811491852,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1571,2547.96875,40,TRUE,281530811407969,mdbblaag-1,3,2
1460EP,Medag,SMAD3_Pos,1573.71875,3037.390625,40,TRUE,281547991189237,jnhfkfni-1,3,2
1460EP,Medag,SMAD3_Pos,1573.84375,2947.0625,40,TRUE,281547991189243,jlmegkal-1,3,2
1460EP,Medag,SMAD3_Pos,1575.390625,2950.125,40,TRUE,281547991342456,jlmegkal-1,3,2
1460EP,Medag,SMAD3_Pos,1576.015625,3125.109375,40,TRUE,281547991320201,jocencif-1,3,2
1460EP,Medag,SMAD3_Pos,1576.265625,3090.125,40,TRUE,281547991189293,jngbdlkg-1,3,2
1460EP,Medag,SMAD3_Pos,1580.28125,3034.765625,40,TRUE,281547991335907,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1581.53125,2199.953125,40,TRUE,281530811762153,mophiobk-1,3,2
1460EP,Medag,SMAD3_Pos,1583.296875,2529.90625,40,TRUE,281530811408317,mdjdheak-1,3,2
1460EP,Medag,SMAD3_Pos,1585.265625,2112.859375,40,TRUE,281509336591380,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1593.4375,3009.5625,20,TRUE,281547991189673,jommjefj-1,3,2
1460EP,Medag,SMAD3_Pos,1599.53125,1965.625,40,TRUE,281509336479899,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1601.109375,2581.515625,40,TRUE,281530811762349,knnbfofn-1,3,2
1460EP,Medag,SMAD3_Pos,1601.4375,2015.125,40,TRUE,281509336612377,mfkeiida-1,3,2
1460EP,Medag,SMAD3_Pos,1601.546875,2108.703125,40,TRUE,281509336510597,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1606.046875,2461.34375,28,TRUE,281530811492252,mdaaeokd-1,3,2
1460EP,Medag,SMAD3_Pos,1608.4375,2885.125,40,TRUE,281530811850983,kbmfgdka-1,3,2
1460EP,Medag,SMAD3_Pos,1617.515625,2882.453125,40,TRUE,281530811409702,kbmhdllp-1,3,2
1460EP,Medag,SMAD3_Pos,1618.65625,3156.390625,40,TRUE,281547991190243,jnkeilaj-1,3,2
1460EP,Medag,SMAD3_Pos,1621,1483.734375,40,TRUE,281509336480092,mankkcpg-1,3,2
1460EP,Medag,SMAD3_Pos,1625.921875,2593.890625,40,TRUE,281530811410006,kojnbbnl-1,3,2
1460EP,Medag,SMAD3_Pos,1626.546875,2593.078125,40,TRUE,281530811864837,kojnbbnl-1,3,2
1460EP,Medag,SMAD3_Pos,1626.671875,1196.5,40,TRUE,281492156612443,nagninnk-1,3,2
1460EP,Medag,SMAD3_Pos,1626.765625,1467.703125,40,TRUE,281509336591506,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1627.03125,2590.65625,40,TRUE,281530811410040,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1627.234375,3147.625,40,TRUE,281547991337022,jnkgblkj-1,3,2
1460EP,Medag,SMAD3_Pos,1627.25,3057.046875,28.75,TRUE,281547991337024,jnealmjd-1,3,2
1460EP,Medag,SMAD3_Pos,1627.515625,2581.609375,40,TRUE,281530811492445,kohonmao-1,3,2
1460EP,Medag,SMAD3_Pos,1628.03125,3138.25,40,TRUE,281547991307634,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1629.890625,2967.65625,36.75,TRUE,281547991190475,jmecmcna-1,3,2
1460EP,Medag,SMAD3_Pos,1631.015625,3056.921875,40,TRUE,281547991337109,jnealmjd-1,3,2
1460EP,Medag,SMAD3_Pos,1631.890625,1498.78125,40,TRUE,281509336480172,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1639.265625,2756.984375,40,TRUE,281530811410474,kpeimolo-1,3,2
1460EP,Medag,SMAD3_Pos,1640.703125,2365.6875,40,TRUE,281530811410528,mechdgff-1,3,2
1460EP,Medag,SMAD3_Pos,1641.34375,2361.234375,40,TRUE,281530811410549,mechdgff-1,3,2
1460EP,Medag,SMAD3_Pos,1641.734375,3148.625,40,TRUE,281547991190668,jmnamcni-1,3,2
1460EP,Medag,SMAD3_Pos,1644.09375,2753.234375,40,TRUE,281530811410640,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1644.25,2218.046875,40,TRUE,281530811762680,mcfocfic-1,3,2
1460EP,Medag,SMAD3_Pos,1647.578125,1474.53125,40,TRUE,281509336591569,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1652.828125,2722.546875,40,TRUE,281530811411018,kpbdaipk-1,3,2
1460EP,Medag,SMAD3_Pos,1656.65625,2681.625,40,TRUE,281530811411198,kpelaagd-1,3,2
1460EP,Medag,SMAD3_Pos,1658.140625,2533.8125,36,TRUE,281530811762788,mdijpikb-1,3,2
1460EP,Medag,SMAD3_Pos,1658.734375,2534.421875,33,TRUE,281530811831165,mdijpikb-1,3,2
1460EP,Medag,SMAD3_Pos,1662.109375,1101.125,22,TRUE,281492156612847,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1665.640625,1097,35.25,TRUE,281492156642067,bfjnngcn-1,3,2
1460EP,Medag,SMAD3_Pos,1667.671875,1096.109375,40,TRUE,281492156642088,bfjnngcn-1,3,2
1460EP,Medag,SMAD3_Pos,1669.28125,2296.359375,24.75,TRUE,281530811411658,mcinfefp-1,3,2
1460EP,Medag,SMAD3_Pos,1673.453125,2599.9375,27.5,TRUE,281530811851239,gfddbjdf-1,3,2
1460EP,Medag,SMAD3_Pos,1675.546875,2607.8125,40,TRUE,281530811762908,hilpdlka-1,3,2
1460EP,Medag,SMAD3_Pos,1677.984375,2605.328125,40,TRUE,281530811492895,gfddbjdf-1,3,2
1460EP,Medag,SMAD3_Pos,1679.375,2479.859375,40,TRUE,281530811851266,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1680.171875,2879.8125,34.25,TRUE,281530811851274,hjgoidfi-1,3,2
1460EP,Medag,SMAD3_Pos,1680.234375,3101.375,40,TRUE,281547991337823,hjibgjok-1,3,2
1460EP,Medag,SMAD3_Pos,1681.671875,2879.5,29.25,TRUE,281530811296417,hjgoidfi-1,3,2
1460EP,Medag,SMAD3_Pos,1683.078125,1178.765625,40,TRUE,281492156747372,bghkhmaf-1,3,2
1460EP,Medag,SMAD3_Pos,1685.078125,2928.03125,40,TRUE,281547991307859,ggedcaji-1,3,2
1460EP,Medag,SMAD3_Pos,1688.203125,2191.53125,40,TRUE,281530811296460,fmecaiej-1,3,2
1460EP,Medag,SMAD3_Pos,1689.796875,2190.609375,23.25,TRUE,281530811412390,fmecaiej-1,3,2
1460EP,Medag,SMAD3_Pos,1691.390625,2063.765625,40,TRUE,281509336591759,millooll-1,3,2
1460EP,Medag,SMAD3_Pos,1691.453125,994.578125,32,TRUE,281492156613497,bemojgda-1,3,2
1460EP,Medag,SMAD3_Pos,1692.40625,945.21875,40,TRUE,281492156584168,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1692.640625,2925.96875,40,TRUE,281547991307884,ggedcaji-1,3,2
1460EP,Medag,SMAD3_Pos,1692.65625,2213.671875,31.5,TRUE,281530811412483,fnbnbkfa-1,3,2
1460EP,Medag,SMAD3_Pos,1693.1875,2195.140625,40,TRUE,281530811851339,fmecaiej-1,3,2
1460EP,Medag,SMAD3_Pos,1694.953125,1062.078125,40,TRUE,281492156642421,bfaeooke-1,3,2
1460EP,Medag,SMAD3_Pos,1696.171875,2769.921875,32.25,TRUE,281530811296511,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1697.796875,2282.734375,40,TRUE,281530811763098,fmghifjp-1,3,2
1460EP,Medag,SMAD3_Pos,1699.265625,2765.84375,40,TRUE,281530811412721,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1700.734375,889.5,21,TRUE,281492156642511,algkhoij-1,3,2
1460EP,Medag,SMAD3_Pos,1700.90625,3056.3125,40,TRUE,281547991191397,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1701.015625,893.84375,40,TRUE,281492156721022,algkhoij-1,3,2
1460EP,Medag,SMAD3_Pos,1702.546875,3092.15625,40,TRUE,281547991342691,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1704.703125,1061.046875,40,TRUE,281492156747693,bfbkmmfd-1,3,2
1460EP,Medag,SMAD3_Pos,1704.796875,2709.09375,22.75,TRUE,281530811412944,ggjlkehn-1,3,2
1460EP,Medag,SMAD3_Pos,1705.53125,3044.828125,32.75,TRUE,281547991160176,hjlnddmm-1,3,2
1460EP,Medag,SMAD3_Pos,1705.640625,2441.484375,40,TRUE,281530811763160,ghildbld-1,3,2
1460EP,Medag,SMAD3_Pos,1705.890625,2214.140625,40,TRUE,281530811413025,fmolijep-1,3,2
1460EP,Medag,SMAD3_Pos,1706.765625,2613.046875,36.25,TRUE,281530811413021,gfhilill-1,3,2
1460EP,Medag,SMAD3_Pos,1707.53125,2739.90625,35.75,TRUE,281530811413058,gghecadn-1,3,2
1460EP,Medag,SMAD3_Pos,1710.828125,2375.6875,40,TRUE,281530811763203,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1713.71875,1164.46875,40,TRUE,281492156757154,bgobkndb-1,3,2
1460EP,Medag,SMAD3_Pos,1716.265625,893.828125,40,TRUE,281492156642779,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1716.578125,884.390625,40,TRUE,281492156584282,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1716.625,893.203125,23.75,TRUE,281492156614393,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1717.984375,2723.03125,40,TRUE,281530811296657,hmacfkoh-1,3,2
1460EP,Medag,SMAD3_Pos,1718.765625,896.171875,40,TRUE,281492156632967,algkncde-1,3,2
1460EP,Medag,SMAD3_Pos,1722.359375,2719.90625,30.75,TRUE,281530811832071,hmacfkoh-1,3,2
1460EP,Medag,SMAD3_Pos,1726.203125,2721.34375,40,TRUE,281530811868800,hmacfkoh-1,3,2
1460EP,Medag,SMAD3_Pos,1728.875,2947.796875,27,TRUE,281547991191717,hjfkgdfl-1,3,2
1460EP,Medag,SMAD3_Pos,1729.484375,1965.15625,40,TRUE,281509336618864,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1729.9375,3115.015625,33.25,TRUE,281547991338412,hlalkcgg-1,3,2
1460EP,Medag,SMAD3_Pos,1731.453125,2750.328125,40,TRUE,281530811869002,hlmfcepb-1,3,2
1460EP,Medag,SMAD3_Pos,1731.671875,890.40625,40,TRUE,281492156748155,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1731.71875,880.75,33.5,TRUE,281492156753677,alhhkmni-1,3,2
1460EP,Medag,SMAD3_Pos,1732.140625,883.40625,27,TRUE,281492156614831,alhhkmni-1,3,2
1460EP,Medag,SMAD3_Pos,1732.9375,1108.234375,26.75,TRUE,281492156642973,bepchhgl-1,3,2
1460EP,Medag,SMAD3_Pos,1733.59375,1300.609375,33.25,TRUE,281492156748183,bfmengna-1,3,2
1460EP,Medag,SMAD3_Pos,1734.5625,2711.015625,40,TRUE,281530811851519,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1736.265625,3001.71875,40,TRUE,281547991308016,hjdhcgnj-1,3,2
1460EP,Medag,SMAD3_Pos,1737.390625,925.40625,40,TRUE,281492156614937,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1741,2344.5,31.75,TRUE,281530811462901,flmmmpma-1,3,2
1460EP,Medag,SMAD3_Pos,1742.34375,1995.375,33.5,TRUE,281509336592011,mkhngahl-1,3,2
1460EP,Medag,SMAD3_Pos,1742.8125,1996.46875,40,TRUE,281509336599871,mkhngahl-1,3,2
1460EP,Medag,SMAD3_Pos,1743.046875,2225.71875,40,TRUE,281530811493498,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1744.828125,2340.265625,33.75,TRUE,281530811414363,flmmmpma-1,3,2
1460EP,Medag,SMAD3_Pos,1746.28125,1185.296875,40,TRUE,281492156643106,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1748.59375,1117.640625,40,TRUE,281492156721390,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1749.859375,1997.640625,28.75,TRUE,281509336618895,mkhngahl-1,3,2
1460EP,Medag,SMAD3_Pos,1751.046875,2558.703125,38.75,TRUE,281530811493583,ghpaigjf-1,3,2
1460EP,Medag,SMAD3_Pos,1752.859375,2266.109375,40,TRUE,281530811414766,flcoingi-1,3,2
1460EP,Medag,SMAD3_Pos,1755,2078.625,28.75,TRUE,281509336613650,mjjndnff-1,3,2
1460EP,Medag,SMAD3_Pos,1755.3125,2536.453125,30.75,TRUE,281530811832653,gimnpomo-1,3,2
1460EP,Medag,SMAD3_Pos,1755.46875,2640.328125,33.75,TRUE,281530811414834,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1757.21875,1283.859375,40,TRUE,281492156721423,bfkecfpc-1,3,2
1460EP,Medag,SMAD3_Pos,1767.8125,1135.453125,40,TRUE,281492156753878,bfiidigg-1,3,2
1460EP,Medag,SMAD3_Pos,1769.59375,1159.421875,31.5,TRUE,281492156753888,bhdjgkpm-1,3,2
1460EP,Medag,SMAD3_Pos,1772.1875,2554.890625,31.5,TRUE,281530811415547,giphdnpn-1,3,2
1460EP,Medag,SMAD3_Pos,1774.5,1097.140625,40,TRUE,281492156753930,bfdbfkac-1,3,2
1460EP,Medag,SMAD3_Pos,1775.015625,884.640625,40,TRUE,281492156748848,aljabpeg-1,3,2
1460EP,Medag,SMAD3_Pos,1776.171875,2531.703125,31.5,TRUE,281530811415738,giocmica-1,3,2
1460EP,Medag,SMAD3_Pos,1778.375,1327.828125,40,TRUE,281492156643570,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1780.640625,2899.09375,40,TRUE,281530811415989,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1781.46875,2516.515625,40,TRUE,281530811870950,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1784.734375,1538.921875,40,TRUE,281509336500409,dfmldneg-1,3,2
1460EP,Medag,SMAD3_Pos,1786.6875,867.0625,40,TRUE,281492156616345,alnojbcc-1,3,2
1460EP,Medag,SMAD3_Pos,1786.734375,1323.390625,40,TRUE,281492156643714,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1788.46875,2541.234375,40,TRUE,281530811763839,cildpfob-1,3,2
1460EP,Medag,SMAD3_Pos,1788.5625,2407.890625,31.5,TRUE,281530811851774,gjmkgajc-1,3,2
1460EP,Medag,SMAD3_Pos,1789.078125,1533,40,TRUE,281509336511106,dfmldneg-1,3,2
1460EP,Medag,SMAD3_Pos,1789.5625,863.828125,40,TRUE,281492156721736,alijaheh-1,3,2
1460EP,Medag,SMAD3_Pos,1790.65625,2348.5,40,TRUE,281530811416430,gkbkpmcf-1,3,2
1460EP,Medag,SMAD3_Pos,1792.25,1314.625,28.75,TRUE,281492156754109,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1792.5625,2650.375,40,TRUE,281530811416485,gdfapheb-1,3,2
1460EP,Medag,SMAD3_Pos,1794.03125,1597.34375,40,TRUE,281509336500558,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1795.03125,862.3125,40,TRUE,281492156754144,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1802.34375,1104.3125,40,TRUE,281492156721860,bhhlhfmn-1,3,2
1460EP,Medag,SMAD3_Pos,1802.40625,1283.25,28.75,TRUE,281492156749507,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1802.734375,712.546875,40,TRUE,281479271678838,aggdmnlh-1,3,2
1460EP,Medag,SMAD3_Pos,1807.46875,1181.375,31.5,TRUE,281492156760770,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1807.78125,1284.609375,40,TRUE,281492156760798,delnemkf-1,3,2
1460EP,Medag,SMAD3_Pos,1809.09375,972.265625,34.5,TRUE,281492156754265,UNASSIGNED,3,2
1460EP,Medag,SMAD3_Pos,1809.203125,1142.53125,34.25,TRUE,281492156754262,UNASSIGNED,3,2
